scope,feature_index,feature_name,rows,nonfinite,mean,std,min,max,zero_rate,constant_or_near_constant,missing_indicator_rate
36-1,43,history_n_W,22666,0,0.0,0.0,0.0,0.0,1.0,True,
36-1,44,duration_scaled,22666,0,-0.15802178826542362,0.655012737315323,-0.5320997834205627,4.17676305770874,0.0,False,
36-1,45,orig_bytes_scaled,22666,0,-0.32959505153819424,0.4608392536334882,-0.43818697333335876,2.8523008823394775,0.0,False,
36-1,46,resp_bytes_scaled,22666,0,-0.30229627024877065,0.33437806056714275,-0.35859110951423645,3.056767225265503,0.0,False,
36-1,47,missed_bytes_scaled,22666,0,-0.02539154328405857,0.0,-0.02539154328405857,-0.02539154328405857,0.0,True,
36-1,48,orig_pkts_scaled,22666,0,-0.1111948600721456,0.462059591817822,-0.37383121252059937,4.078962802886963,0.0,False,
36-1,49,orig_ip_bytes_scaled,22666,0,0.05569971582231779,0.375195527310512,-0.2651507556438446,2.834768056869507,0.0,False,
36-1,50,resp_pkts_scaled,22666,0,-0.35821689217349156,0.18346291057667544,-0.3873482644557953,3.688910484313965,0.0,False,
36-1,51,resp_ip_bytes_scaled,22666,0,-0.3902464335608291,0.32793731220774064,-0.4456983804702759,2.877277135848999,0.0,False,
36-1,52,duration_missing,22666,0,0.7240360010588547,0.4469987362728858,0.0,1.0,0.2759639989411453,False,0.7240360010588547
36-1,53,orig_bytes_missing,22666,0,0.7240360010588547,0.4469987362728858,0.0,1.0,0.2759639989411453,False,0.7240360010588547
36-1,54,resp_bytes_missing,22666,0,0.7240360010588547,0.4469987362728858,0.0,1.0,0.2759639989411453,False,0.7240360010588547
39-1,0,resp_port_well_known,19544,0,0.9217151043798608,0.2686193789321297,0.0,1.0,0.07828489562013917,False,
39-1,1,resp_port_registered,19544,0,0.07828489562013917,0.2686193789321297,0.0,1.0,0.9217151043798608,False,
39-1,2,resp_port_dynamic,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,3,orig_port_is_wellknown,19544,0,0.11266884977486696,0.3161875710164387,0.0,1.0,0.887331150225133,False,
39-1,4,proto_icmp,19544,0,0.07756856324191568,0.2674914601225628,0.0,1.0,0.9224314367580844,False,
39-1,5,proto_tcp,19544,0,0.7692386410151453,0.42132001398499663,0.0,1.0,0.2307613589848547,False,
39-1,6,proto_udp,19544,0,0.153192795742939,0.36017324036552345,0.0,1.0,0.846807204257061,False,
39-1,7,service_dns,19544,0,0.11809250920998772,0.32271762963692685,0.0,1.0,0.8819074907900123,False,
39-1,8,service_irc,19544,0,0.04676627097830536,0.21113783857255208,0.0,1.0,0.9532337290216947,False,
39-1,9,service_ssh,19544,0,0.02752762996316005,0.1636149734950056,0.0,1.0,0.97247237003684,False,
39-1,10,service_other,19544,0,0.8076135898485469,0.39417493494702316,0.0,1.0,0.19238641015145314,False,
39-1,11,conn_state_OTH,19544,0,0.07756856324191568,0.2674914601225628,0.0,1.0,0.9224314367580844,False,
39-1,12,conn_state_REJ,19544,0,0.1111338518215309,0.3142978186383751,0.0,1.0,0.8888661481784691,False,
39-1,13,conn_state_RSTO,19544,0,0.022462136717151044,0.1481809337642703,0.0,1.0,0.977537863282849,False,
39-1,14,conn_state_RSTOS0,19544,0,0.00010233319688907081,0.01011546957910928,0.0,1.0,0.9998976668031109,False,
39-1,15,conn_state_RSTR,19544,0,0.0064469914040114614,0.08003391597221808,0.0,1.0,0.9935530085959885,False,
39-1,16,conn_state_RSTRH,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,17,conn_state_S0,19544,0,0.5765452312730249,0.49410608938704564,0.0,1.0,0.423454768726975,False,
39-1,18,conn_state_S1,19544,0,0.001995497339336881,0.04462639722972918,0.0,1.0,0.9980045026606631,False,
39-1,19,conn_state_S2,19544,0,0.0034281620957838724,0.05845006245017112,0.0,1.0,0.9965718379042161,False,
39-1,20,conn_state_S3,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,21,conn_state_SF,19544,0,0.19187474416700778,0.39377509661969873,0.0,1.0,0.8081252558329922,False,
39-1,22,conn_state_SH,19544,0,0.008033155955792059,0.08926715163587322,0.0,1.0,0.991966844044208,False,
39-1,23,conn_state_SHR,19544,0,0.00040933278755628325,0.02022783315694775,0.0,1.0,0.9995906672124437,False,
39-1,24,history_n_s,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,25,history_n_S,19544,0,0.7605914858780188,0.42672248298851834,0.0,1.0,0.23940851412198116,False,
39-1,26,history_n_h,19544,0,0.11471551371264839,0.3186783089987324,0.0,1.0,0.8852844862873516,False,
39-1,27,history_n_H,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,28,history_n_a,19544,0,0.08038272615636513,0.27188479819959765,0.0,1.0,0.9196172738436349,False,
39-1,29,history_n_A,19544,0,0.09281620957838722,0.29017470740553547,0.0,1.0,0.9071837904216128,False,
39-1,30,history_n_d,19544,0,0.19279574293900942,0.3944940360051148,0.0,1.0,0.8072042570609906,False,
39-1,31,history_n_D,19544,0,0.24339950880065495,0.4291342306508009,0.0,1.0,0.756600491199345,False,
39-1,32,history_n_f,19544,0,0.0839643880474826,0.2773344002955536,0.0,1.0,0.9160356119525174,False,
39-1,33,history_n_F,19544,0,0.09276504297994269,0.29010289516113424,0.0,1.0,0.9072349570200573,False,
39-1,34,history_n_r,19544,0,0.12136717151043798,0.32858410300796936,0.0,2.0,0.879297994269341,False,
39-1,35,history_n_R,19544,0,0.02328080229226361,0.1528162482140776,0.0,2.0,0.9770261972984036,False,
39-1,36,history_n_c,19544,0,0.0011256651657797789,0.03353204502732169,0.0,1.0,0.9988743348342202,False,
39-1,37,history_n_C,19544,0,0.0030699959066721244,0.055322427927605826,0.0,1.0,0.9969300040933279,False,
39-1,38,history_n_g,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,39,history_n_G,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,40,history_n_t,19544,0,0.0025583299222267705,0.057167449203714735,0.0,3.0,0.9977486696684404,False,
39-1,41,history_n_T,19544,0,0.00040933278755628325,0.024775625683390038,0.0,2.0,0.9996930004093327,False,
39-1,42,history_n_w,19544,0,0.00936348751534998,0.09841313634091817,0.0,2.0,0.9908411788784282,False,
39-1,43,history_n_W,19544,0,0.0,0.0,0.0,0.0,1.0,True,
39-1,44,duration_scaled,19544,0,-0.2389561870945092,0.8445454633710158,-0.5320997834205627,8.53028392791748,0.0,False,
39-1,45,orig_bytes_scaled,19544,0,0.011686099457584635,0.9433294657105471,-0.43818697333335876,3.7029826641082764,0.0,False,
39-1,46,resp_bytes_scaled,19544,0,0.13121362433990297,1.046983984227233,-0.35859110951423645,7.648918151855469,0.0,False,
39-1,47,missed_bytes_scaled,19544,0,0.11118283038080193,2.2965157686178177,-0.02539154328405857,42.210792541503906,0.0,False,
39-1,48,orig_pkts_scaled,19544,0,-0.06714515233998702,0.8728740954853275,-0.37383121252059937,14.390351295471191,0.0,False,
39-1,49,orig_ip_bytes_scaled,19544,0,0.029024546686712404,0.6041622047028034,-0.2651507556438446,6.285966396331787,0.0,False,
39-1,50,resp_pkts_scaled,19544,0,0.1557079111189687,0.9969689138737715,-0.3873482644557953,13.579170227050781,0.0,False,
39-1,51,resp_ip_bytes_scaled,19544,0,0.27470571024101675,1.0731407726968663,-0.4456983804702759,6.698023319244385,0.0,False,
39-1,52,duration_missing,19544,0,0.6483831354891527,0.4774750727550159,0.0,1.0,0.35161686451084734,False,0.6483831354891527
39-1,53,orig_bytes_missing,19544,0,0.6483831354891527,0.4774750727550159,0.0,1.0,0.35161686451084734,False,0.6483831354891527
39-1,54,resp_bytes_missing,19544,0,0.6483831354891527,0.4774750727550159,0.0,1.0,0.35161686451084734,False,0.6483831354891527
global,0,resp_port_well_known,121475,0,0.5845482609590451,0.49279974793906006,0.0,1.0,0.41545173904095495,False,
global,1,resp_port_registered,121475,0,0.282963572751595,0.4504388851412007,0.0,1.0,0.717036427248405,False,
global,2,resp_port_dynamic,121475,0,0.13248816628935994,0.339020725152081,0.0,1.0,0.86751183371064,False,
global,3,orig_port_is_wellknown,121475,0,0.07942374974274542,0.270398997260617,0.0,1.0,0.9205762502572545,False,
global,4,proto_icmp,121475,0,0.0383041778143651,0.1919295906741079,0.0,1.0,0.9616958221856349,False,
global,5,proto_tcp,121475,0,0.7699279687178432,0.42087871376901337,0.0,1.0,0.23007203128215684,False,
global,6,proto_udp,121475,0,0.19176785346779174,0.393691432271706,0.0,1.0,0.8082321465322083,False,
global,7,service_dns,121475,0,0.030878781642313235,0.17298925540795757,0.0,1.0,0.9691212183576867,False,
global,8,service_irc,121475,0,0.021082527268985386,0.14365950825802615,0.0,1.0,0.9789174727310146,False,
global,9,service_ssh,121475,0,0.05299032722782466,0.22401417912291338,0.0,1.0,0.9470096727721753,False,
global,10,service_other,121475,0,0.8950483638608767,0.3064910931998585,0.0,1.0,0.10495163613912328,False,
global,11,conn_state_OTH,121475,0,0.12000823214653221,0.32497116235690243,0.0,1.0,0.8799917678534678,False,
global,12,conn_state_REJ,121475,0,0.05276805927145503,0.22357010352947293,0.0,1.0,0.947231940728545,False,
global,13,conn_state_RSTO,121475,0,0.0052521094875488785,0.07228087460372679,0.0,1.0,0.9947478905124512,False,
global,14,conn_state_RSTOS0,121475,0,7.408931878987446e-05,0.008607196382255707,0.0,1.0,0.9999259106812102,False,
global,15,conn_state_RSTR,121475,0,0.002321465322082733,0.04812562852411487,0.0,1.0,0.9976785346779172,False,
global,16,conn_state_RSTRH,121475,0,6.585717225766618e-05,0.008114975975967423,0.0,1.0,0.9999341428277423,False,
global,17,conn_state_S0,121475,0,0.6966536324346574,0.4597035445265293,0.0,1.0,0.30334636756534267,False,
global,18,conn_state_S1,121475,0,0.0007408931878987446,0.02720926800159956,0.0,1.0,0.9992591068121013,False,
global,19,conn_state_S2,121475,0,0.0008973039720107018,0.029941590097930928,0.0,1.0,0.9991026960279893,False,
global,20,conn_state_S3,121475,0,0.013039720107017904,0.1134446376280013,0.0,1.0,0.9869602798929821,False,
global,21,conn_state_SF,121475,0,0.10671331549701585,0.3087484150447581,0.0,1.0,0.8932866845029842,False,
global,22,conn_state_SH,121475,0,0.0013912327639431983,0.03727327776490457,0.0,1.0,0.9986087672360568,False,
global,23,conn_state_SHR,121475,0,7.408931878987446e-05,0.008607196382255707,0.0,1.0,0.9999259106812102,False,
global,24,history_n_s,121475,0,0.0,0.0,0.0,0.0,1.0,True,
global,25,history_n_S,121475,0,0.6865857172257667,0.4638812026018582,0.0,1.0,0.3134142827742334,False,
global,26,history_n_h,121475,0,0.08625643136447829,0.2807423363384,0.0,1.0,0.9137435686355218,False,
global,27,history_n_H,121475,0,8.232146532208273e-06,0.002869159940465457,0.0,1.0,0.9999917678534678,False,
global,28,history_n_a,121475,0,0.07913562461411813,0.2699503241914177,0.0,1.0,0.9208643753858818,False,
global,29,history_n_A,121475,0,0.0822967688824861,0.27481632177508813,0.0,1.0,0.9177032311175138,False,
global,30,history_n_d,121475,0,0.1213912327639432,0.3265813855258646,0.0,1.0,0.8786087672360569,False,
global,31,history_n_D,121475,0,0.2724264251903684,0.44520811768022034,0.0,1.0,0.7275735748096316,False,
global,32,history_n_f,121475,0,0.07816423132331755,0.26842984980242507,0.0,1.0,0.9218357686766825,False,
global,33,history_n_F,121475,0,0.06749536941757563,0.2508779474660151,0.0,1.0,0.9325046305824244,False,
global,34,history_n_r,121475,0,0.055855114221033134,0.2301430436474027,0.0,2.0,0.9442601358304178,False,
global,35,history_n_R,121475,0,0.011804898127186663,0.13834858712194542,0.0,3.0,0.9914797283391644,False,
global,36,history_n_c,121475,0,0.000271660835562873,0.016479897935160106,0.0,1.0,0.9997283391644372,False,
global,37,history_n_C,121475,0,0.08222267956369624,0.27551160854272755,0.0,4.0,0.9178925704877546,False,
global,38,history_n_g,121475,0,0.0,0.0,0.0,0.0,1.0,True,
global,39,history_n_G,121475,0,0.0,0.0,0.0,0.0,1.0,True,
global,40,history_n_t,121475,0,0.0020333401934554433,0.047536363176151314,0.0,3.0,0.9980736777114633,False,
global,41,history_n_T,121475,0,0.0001893393702407903,0.014907451390915224,0.0,2.0,0.9998271249228237,False,
global,42,history_n_w,121475,0,0.001506482815394114,0.03962411509647506,0.0,2.0,0.9985264457707347,False,
global,43,history_n_W,121475,0,0.0,0.0,0.0,0.0,1.0,True,
global,44,duration_scaled,121475,0,0.000697148908962818,1.00044150988292,-0.5320997834205627,11.063961029052734,0.0,False,
global,45,orig_bytes_scaled,121475,0,-0.0003642820870343931,1.0002559708573862,-0.43818697333335876,8.463321685791016,0.0,False,
global,46,resp_bytes_scaled,121475,0,-0.0008132248901000948,0.9992123237028486,-0.35859110951423645,7.648918151855469,0.0,False,
global,47,missed_bytes_scaled,121475,0,0.0012974921080936839,1.029211350444401,-0.02539154328405857,47.65139389038086,0.0,False,
global,48,orig_pkts_scaled,121475,0,0.0016990602359920894,1.004254423117755,-1.463209629058838,14.390351295471191,0.0,False,
global,49,orig_ip_bytes_scaled,121475,0,0.0010877367720332968,1.0010309232345336,-2.6205437183380127,8.889530181884766,0.0,False,
global,50,resp_pkts_scaled,121475,0,4.437072234380439e-05,1.0009452961668206,-0.3873482644557953,13.579170227050781,0.0,False,
global,51,resp_ip_bytes_scaled,121475,0,-0.0010340353794415858,0.9995868191371527,-0.4456983804702759,6.698023319244385,0.0,False,
global,52,duration_missing,121475,0,0.6357933731220415,0.48120698230193837,0.0,1.0,0.3642066268779584,False,0.6357933731220415
global,53,orig_bytes_missing,121475,0,0.6357933731220415,0.48120698230193837,0.0,1.0,0.3642066268779584,False,0.6357933731220415
global,54,resp_bytes_missing,121475,0,0.6357933731220415,0.48120698230193837,0.0,1.0,0.3642066268779584,False,0.6357933731220415
